"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"54",9,"9","heroinSA","heroin","01-24-22","Box9","256.000",10,1,"FR_SCRIPT_D:_0.495_E:_0.505_F:_48.000_I:_298.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_632.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_9.rDat",48,49,48,"270096.000","120212.000","45028.000","48.000","33.76","130.56"
"55",10,"10","heroinSA","saline","01-24-22","Box10","254.000",10,1,"FR_SCRIPT_D:_0.370_E:_0.630_F:_10.000_I:_76.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_19531.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_10.rDat",10,17,10,"60042.000","104453.000","256658.000","10.000","7.68","149.65"
"56",11,"11","heroinSA","saline","01-24-22","Box11","283.000",10,1,"FR_SCRIPT_5choice_D:_0.485_E:_0.515_F:_16.000_I:_100.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12867.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_11.rDat",16,17,16,"0.000","0.000","0.000","16.000","22.93","74"
"57",12,"12","heroinSA","saline","01-24-22","Box12","270.000",10,1,"FR_SCRIPT_5choice_D:_0.889_E:_0.111_F:_8.000_I:_36.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_39366.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_12.rDat",8,1,8,"0.000","0.000","0.000","8.000","108.51","2631.3"
"58",13,"13","heroinSA","saline","01-24-22","Box13","244.000",10,1,"FR_SCRIPT_5choice_D:_0.690_E:_0.310_F:_20.000_I:_100.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8829.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_13.rDat",20,9,20,"0.000","0.000","0.000","20.000","200.04","248.28"
"59",14,"14","heroinSA","saline","01-24-22","Box14","271.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_8.000_I:_42.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10414.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_14.rDat",8,4,8,"0.000","0.000","0.000","8.000","1.25","526.7"
"60",15,"15","heroinSA","saline","01-24-22","Box15","257.000",10,1,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_7.000_I:_30.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_19738.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20220124","heroinSA_FR1_roomE_20220124_15.rDat",7,0,7,"0.000","0.000","0.000","7.000","76.11","76.11"
"61",1,"1","heroinSA","heroin","01-25-22","Box1","248.000",10,1,"FR_SCRIPT_D:_0.217_E:_0.783_F:_15.000_I:_171.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_710.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_1.rDat",15,54,15,"277203.000","168930.000","40124.000","15.000","111.88","17.9"
"62",2,"2","heroinSA","heroin","01-25-22","Box2","274.000",10,1,"FR_SCRIPT_D:_0.806_E:_0.194_F:_54.000_I:_252.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5379.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_2.rDat",54,13,54,"239447.000","205345.000","59188.000","54.000","20.8","82.65"
"63",3,"3","heroinSA","heroin","01-25-22","Box3","260.000",10,1,"FR_SCRIPT_box3_D:_0.806_E:_0.194_F:_29.000_I:_133.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1016.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_3.rDat",29,7,29,"258518.000","213840.000","28979.000","29.000","26.05","280.21"
"64",4,"4","heroinSA","heroin","01-25-22","Box4","234.000",10,1,"FR_SCRIPT_box4_D:_0.567_E:_0.433_F:_17.000_I:_96.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3492.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_4.rDat",17,13,17,"199078.000","216048.000","70447.000","17.000","32.7","942.9"
"65",5,"5","heroinSA","heroin","01-25-22","Box5","264.000",10,1,"FR_SCRIPT_D:_0.305_E:_0.695_F:_18.000_I:_157.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4970.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_5.rDat",18,41,18,"228803.000","220026.000","82670.000","18.000","17.25","44.15"
"66",6,"6","heroinSA","heroin","01-25-22","Box6","254.000",10,1,"FR_SCRIPT_D:_0.971_E:_0.029_F:_34.000_I:_140.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1880.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_6.rDat",34,1,34,"331392.000","63117.000","8477.000","34.000","183.03","3106.09"
"67",7,"7","heroinSA","heroin","01-25-22","Box7","275.000",10,1,"FR_SCRIPT_D:_0.765_E:_0.235_F:_39.000_I:_183.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1390.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_7.rDat",39,12,39,"129664.000","33914.000","29349.000","39.000","85.47","52.31"
"68",8,"8","heroinSA","heroin","01-25-22","Box8","250.000",10,1,"FR_SCRIPT_D:_0.723_E:_0.277_F:_34.000_I:_165.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5309.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_8.rDat",34,13,34,"183331.000","155979.000","81024.000","34.000","204.95","179.74"
"69",9,"9","heroinSA","heroin","01-25-22","Box9","260.000",10,1,"FR_SCRIPT_D:_0.551_E:_0.449_F:_43.000_I:_248.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3233.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_9.rDat",43,35,43,"258728.000","209672.000","72927.000","43.000","59.1","42.45"
"70",10,"10","heroinSA","saline","01-25-22","Box10","253.000",10,1,"FR_SCRIPT_D:_0.463_E:_0.537_F:_19.000_I:_122.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7174.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_10.rDat",19,22,19,"131494.000","127370.000","117792.000","19.000","48.5","97.09"
"71",11,"11","heroinSA","saline","01-25-22","Box11","279.000",10,1,"FR_SCRIPT_5choice_D:_0.406_E:_0.594_F:_13.000_I:_92.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1218.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_11.rDat",13,19,13,"0.000","0.000","0.000","13.000","8.38","2.96"
"72",12,"12","heroinSA","saline","01-25-22","Box12","269.000",10,1,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_1.000_I:_6.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_103423.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_12.rDat",1,0,1,"0.000","0.000","0.000","1.000","457.73","457.73"
"73",13,"13","heroinSA","saline","01-25-22","Box13","250.000",10,1,"FR_SCRIPT_5choice_D:_0.679_E:_0.321_F:_19.000_I:_96.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2440.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_13.rDat",19,9,19,"0.000","0.000","0.000","19.000","1180.09","227.54"
"74",14,"14","heroinSA","saline","01-25-22","Box14","275.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_4.000_I:_26.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_69146.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_14.rDat",4,4,4,"0.000","0.000","0.000","4.000","1505.97","275.44"
"75",15,"15","heroinSA","saline","01-25-22","Box15","260.000",10,1,"FR_SCRIPT_5choice_D:_0.750_E:_0.250_F:_3.000_I:_16.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_71745.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20220125","heroinSA_FR1_roomE_20220125_15.rDat",3,1,3,"0.000","0.000","0.000","3.000","63.26","1282.05"
"76",1,"1","heroinSA","heroin","01-26-22","Box1","252.000",10,1,"FR_SCRIPT_D:_0.269_E:_0.731_F:_21.000_I:_201.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4874.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_1.rDat",21,57,21,"277480.000","178735.000","34863.000","21.000","104.62","62.57"
"77",2,"2","heroinSA","heroin","01-26-22","Box2","279.000",10,1,"FR_SCRIPT_D:_0.711_E:_0.289_F:_59.000_I:_306.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5318.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_2.rDat",59,24,59,"207141.000","159034.000","75635.000","59.000","13.16","4.58"
"78",3,"3","heroinSA","heroin","01-26-22","Box3","260.000",10,1,"FR_SCRIPT_box3_D:_0.536_E:_0.464_F:_30.000_I:_175.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1464.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_3.rDat",30,26,30,"258869.000","214337.000","45159.000","30.000","16.99","47.34"
"79",4,"4","heroinSA","heroin","01-26-22","Box4","238.000",10,1,"FR_SCRIPT_box4_D:_0.586_E:_0.414_F:_17.000_I:_94.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1391.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box4_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_4.rDat",17,12,17,"184820.000","184056.000","63738.000","17.000","32.51","252.86"
"80",5,"5","heroinSA","heroin","01-26-22","Box5","268.000",10,1,"FR_SCRIPT_D:_0.544_E:_0.456_F:_37.000_I:_212.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5564.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_5.rDat",37,31,37,"243096.000","195062.000","86292.000","37.000","481.03","8.79"
"81",6,"6","heroinSA","heroin","01-26-22","Box6","252.000",10,1,"FR_SCRIPT_D:_0.946_E:_0.054_F:_35.000_I:_149.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_968.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_6.rDat",35,2,35,"313239.000","61492.000","10440.000","35.000","110.61","75.41"
"82",7,"7","heroinSA","heroin","01-26-22","Box7","280.000",10,1,"FR_SCRIPT_D:_0.770_E:_0.230_F:_47.000_I:_220.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_463.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_7.rDat",47,14,47,"81230.000","20444.000","10001.000","47.000","56.69","17.11"
"83",8,"8","heroinSA","heroin","01-26-22","Box8","251.000",10,1,"FR_SCRIPT_D:_0.529_E:_0.471_F:_36.000_I:_211.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6435.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_8.rDat",36,32,36,"173864.000","115820.000","95171.000","36.000","162.38","150.89"
"84",9,"9","heroinSA","heroin","01-26-22","Box9","269.000",10,1,"FR_SCRIPT_D:_0.701_E:_0.299_F:_54.000_I:_266.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1550.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_9.rDat",54,23,54,"331530.000","78489.000","9617.000","54.000","92.58","170.39"
"85",10,"10","heroinSA","saline","01-26-22","Box10","255.000",10,1,"FR_SCRIPT_D:_0.850_E:_0.150_F:_17.000_I:_76.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18362.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_10.rDat",17,3,17,"226504.000","132257.000","47107.000","17.000","32.82","1766.16"
"86",11,"11","heroinSA","saline","01-26-22","Box11","280.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_12.000_I:_74.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_17682.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_11.rDat",12,12,12,"0.000","0.000","0.000","12.000","172.2","158.61"
"87",12,"12","heroinSA","saline","01-26-22","Box12","268.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_2.000_I:_14.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_87241.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_12.rDat",2,2,2,"0.000","0.000","0.000","2.000","1951.36","226.73"
"88",13,"13","heroinSA","saline","01-26-22","Box13","253.000",10,1,"FR_SCRIPT_5choice_D:_0.765_E:_0.235_F:_26.000_I:_122.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13868.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_13.rDat",26,8,26,"0.000","0.000","0.000","26.000","32.28","435.11"
"89",14,"14","heroinSA","saline","01-26-22","Box14","276.000",10,1,"FR_SCRIPT_5choice_D:_0.364_E:_0.636_F:_4.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10825.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_14.rDat",4,7,4,"0.000","0.000","0.000","4.000","9.47","180.52"
"90",15,"15","heroinSA","saline","01-26-22","Box15","261.000",10,1,"FR_SCRIPT_5choice_D:_0.000_E:_1.000_F:_0.000_I:_24.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4253.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20220126","heroinSA_FR1_roomE_20220126_15.rDat",0,11,0,"0.000","0.000","0.000","0.000",NA,"14.22"
"91",1,"1","heroinSA","heroin","01-27-22","Box1","252.000",10,1,"FR_SCRIPT_D:_0.682_E:_0.318_F:_15.000_I:_78.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_24056.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_1.rDat",15,7,15,"169204.000","160373.000","142688.000","15.000","208.23","78.27"
"92",2,"2","heroinSA","heroin","01-27-22","Box2","275.000",10,1,"FR_SCRIPT_D:_0.940_E:_0.060_F:_79.000_I:_345.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_242.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_2.rDat",79,5,79,"258336.000","136567.000","37523.000","79.000","14.74","4395.08"
"93",3,"3","heroinSA","heroin","01-27-22","Box3","263.000",10,1,"FR_SCRIPT_box3_D:_0.194_E:_0.806_F:_24.000_I:_299.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_468.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_3.rDat",24,100,24,"266286.000","177608.000","48822.000","24.000","222.45","9.32"
"94",4,"4","heroinSA","heroin","01-27-22","Box4","238.000",10,1,"FR_SCRIPT_box4_D:_0.667_E:_0.333_F:_14.000_I:_72.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_889.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_4.rDat",14,7,14,"203621.000","182206.000","39236.000","14.000","40.94","2151.41"
"95",5,"5","heroinSA","heroin","01-27-22","Box5","269.000",10,1,"FR_SCRIPT_D:_0.348_E:_0.652_F:_32.000_I:_251.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1192.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_5.rDat",32,60,32,"230493.000","208838.000","88962.000","32.000","8.57","19.86"
"96",6,"6","heroinSA","heroin","01-27-22","Box6","252.000",10,1,"FR_SCRIPT_D:_0.900_E:_0.100_F:_27.000_I:_119.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2569.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_1.000","\Box6_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_6.rDat",27,3,27,"306141.000","91361.000","17127.000","27.000","33.12","2178.11"
"97",7,"7","heroinSA","heroin","01-27-22","Box7","280.000",10,1,"FR_SCRIPT_D:_0.917_E:_0.083_F:_44.000_I:_186.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1025.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_7.rDat",44,4,44,"161385.000","21396.000","5128.000","44.000","56.7","75.21"
"98",8,"8","heroinSA","heroin","01-27-22","Box8","251.000",10,1,"FR_SCRIPT_D:_0.515_E:_0.485_F:_35.000_I:_209.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4741.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_8.rDat",35,33,35,"171083.000","139701.000","117758.000","35.000","74.38","268.93"
"99",9,"9","heroinSA","heroin","01-27-22","Box9","270.000",10,1,"FR_SCRIPT_D:_0.582_E:_0.418_F:_46.000_I:_259.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_575.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_9.rDat",46,33,46,"328848.000","119450.000","4332.000","46.000","56.08","122.59"
"100",10,"10","heroinSA","saline","01-27-22","Box10","260.000",10,1,"FR_SCRIPT_D:_0.297_E:_0.703_F:_11.000_I:_98.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7641.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_10.rDat",11,26,11,"84188.000","163167.000","202720.000","11.000","9.02","43.79"
"101",11,"11","heroinSA","saline","01-27-22","Box11","282.000",10,1,"FR_SCRIPT_5choice_D:_0.333_E:_0.667_F:_9.000_I:_74.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3885.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_11.rDat",9,18,9,"0.000","0.000","0.000","9.000","162.87","1.76"
"102",12,"12","heroinSA","saline","01-27-22","Box12","268.000",10,1,"FR_SCRIPT_5choice_D:_0.333_E:_0.667_F:_1.000_I:_10.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28282.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_12.rDat",1,2,1,"0.000","0.000","0.000","1.000","7971.79","7933.07"
"103",13,"13","heroinSA","saline","01-27-22","Box13","249.000",10,1,"FR_SCRIPT_5choice_D:_0.857_E:_0.143_F:_12.000_I:_54.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_83828.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_13.rDat",12,2,12,"0.000","0.000","0.000","12.000","42.31","2323.08"
"104",14,"14","heroinSA","saline","01-27-22","Box14","275.000",10,1,"FR_SCRIPT_5choice_D:_0.750_E:_0.250_F:_6.000_I:_31.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18095.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_14.rDat",6,2,6,"0.000","0.000","0.000","6.000","13.66","89.61"
"105",15,"15","heroinSA","saline","01-27-22","Box15","258.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_5.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_24041.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20220127","heroinSA_FR1_roomE_20220127_15.rDat",5,5,5,"0.000","0.000","0.000","5.000","268.68","1680.74"
"106",1,"1","heroinSA","heroin","01-28-22","Box1","282.000",10,1,"FR_SCRIPT_D:_0.652_E:_0.348_F:_15.000_I:_80.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_11886.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20220128","heroinSA_FR1_roomE_20220128_1.rDat",15,8,15,"286819.000","184659.000","35939.000","15.000","49","79.23"
"107",2,"2","heroinSA","heroin","01-28-22","Box2","278.000",10,1,"FR_SCRIPT_D:_0.718_E:_0.282_F:_61.000_I:_301.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2280.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20220128","heroinSA_FR1_roomE_20220128_2.rDat",61,24,61,"260290.000","173448.000","44252.000","61.000","54.87","42.37"
"108",3,"3","heroinSA","heroin","01-28-22","Box3","260.000",10,1,"FR_SCRIPT_box3_D:_0.304_E:_0.696_F:_21.000_I:_183.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5800.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20220128","heroinSA_FR1_roomE_20220128_3.rDat",21,48,21,"310064.000","178985.000","13670.000","21.000","319.03","26.8"
