"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"55",10,"4","heroinSA","heroin","02-17-23","Box4","258.000",10,1,"FR_SCRIPT_box4_D:_0.519_E:_0.481_F:_14.000_I:_84.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5678.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_10.rDat",14,13,14,"225170.000","122475.000","28762.000","14.000","27.27","503.23"
"56",11,"11","heroinSA","saline","02-17-23","Box11","248.000",10,1,"FR_SCRIPT_5choice_D:_0.245_E:_0.755_F:_13.000_I:_134.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1353.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_11.rDat",13,40,13,"0.000","0.000","0.000","13.000","226.65","152.95"
"57",12,"12","heroinSA","saline","02-17-23","Box12","255.000",10,1,"FR_SCRIPT_5choice_D:_0.563_E:_0.438_F:_27.000_I:_153.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4201.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_12.rDat",27,21,27,"0.000","0.000","0.000","27.000","86.11","427.46"
"58",13,"13","heroinSA","saline","02-17-23","Box13","222.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_8.000_I:_42.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_33442.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_13.rDat",8,4,8,"0.000","0.000","0.000","8.000","983.21","184.33"
"59",14,"14","heroinSA","saline","02-17-23","Box14","271.000",10,1,"FR_SCRIPT_5choice_D:_0.769_E:_0.231_F:_20.000_I:_94.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_11358.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_14.rDat",20,6,20,"0.000","0.000","0.000","20.000","60.48","218.73"
"60",15,"15","heroinSA","saline","02-17-23","Box15","248.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_2.000_I:_14.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_98355.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230217","heroinSA_FR1_roomE_20230217_15.rDat",2,2,2,"0.000","0.000","0.000","2.000","869.99","104.67"
"61",1,"1","heroinSA","heroin","02-20-23","Box1","272.000",10,1,"FR_SCRIPT_D:_0.727_E:_0.273_F:_24.000_I:_116.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5810.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_1.rDat",24,9,24,"199228.000","226583.000","90391.000","24.000","172.94","193.31"
"62",2,"2","heroinSA","heroin","02-20-23","Box2","251.000",10,1,"FR_SCRIPT_D:_0.500_E:_0.500_F:_9.000_I:_56.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4647.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_2.rDat",9,9,9,"205982.000","174144.000","76475.000","9.000","97.09","20.39"
"63",3,"5","heroinSA","heroin","02-20-23","Box5","253.000",10,1,"FR_SCRIPT_D:_0.385_E:_0.615_F:_5.000_I:_38.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10933.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_3.rDat",5,8,5,"185703.000","139859.000","64042.000","5.000","84.94","36.72"
"64",4,"6","heroinSA","heroin","02-20-23","Box6","238.000",10,1,"FR_SCRIPT_D:_0.556_E:_0.444_F:_10.000_I:_58.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8154.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_4.rDat",10,8,10,"230086.000","224327.000","52704.000","10.000","376.11","78.63"
"65",5,"7","heroinSA","saline","02-20-23","Box7","247.000",10,1,"FR_SCRIPT_D:_0.415_E:_0.585_F:_27.000_I:_189.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_686.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_5.rDat",27,38,27,"118430.000","42512.000","26584.000","27.000","173.06","8.98"
"66",6,"8","heroinSA","heroin","02-20-23","Box8","276.000",10,1,"FR_SCRIPT_D:_0.462_E:_0.538_F:_18.000_I:_116.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_23925.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_6.rDat",18,21,18,"224050.000","166453.000","73605.000","18.000","119.21","57.23"
"67",7,"9","heroinSA","saline","02-20-23","Box9","232.000",10,1,"FR_SCRIPT_D:_0.235_E:_0.765_F:_8.000_I:_86.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_49287.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_7.rDat",8,26,8,"263541.000","53665.000","22632.000","8.000","788.31","204.43"
"68",8,"10","heroinSA","heroin","02-20-23","Box10","258.000",10,1,"FR_SCRIPT_D:_0.667_E:_0.333_F:_4.000_I:_22.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_86103.000_U:_0.000_V:_1.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_8.rDat",4,2,4,"167098.000","41886.000","13565.000","4.000","2032","46.38"
"69",9,"3","heroinSA","heroin","02-20-23","Box3","260.000",10,1,"FR_SCRIPT_box3_D:_0.781_E:_0.219_F:_25.000_I:_118.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_700.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_9.rDat",25,7,25,"193221.000","187847.000","102898.000","25.000","127.07","54.7"
"70",10,"4","heroinSA","heroin","02-20-23","Box4","260.000",10,1,"FR_SCRIPT_box4_D:_0.667_E:_0.333_F:_10.000_I:_52.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8073.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_10.rDat",10,5,10,"241083.000","156065.000","35674.000","10.000","36.32","4816.84"
"71",11,"11","heroinSA","saline","02-20-23","Box11","248.000",10,1,"FR_SCRIPT_5choice_D:_0.214_E:_0.786_F:_6.000_I:_70.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_647.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_11.rDat",6,22,6,"0.000","0.000","0.000","6.000","70.02","246.95"
"72",12,"12","heroinSA","saline","02-20-23","Box12","252.000",10,1,"FR_SCRIPT_5choice_D:_0.613_E:_0.387_F:_19.000_I:_102.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18824.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_12.rDat",19,12,19,"0.000","0.000","0.000","19.000","51.43","2.92"
"73",13,"13","heroinSA","saline","02-20-23","Box13","228.000",10,1,"FR_SCRIPT_5choice_D:_0.917_E:_0.083_F:_11.000_I:_48.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12519.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_13.rDat",11,1,11,"0.000","0.000","0.000","11.000","823.88","4765.72"
"74",14,"14","heroinSA","saline","02-20-23","Box14","279.000",10,1,"FR_SCRIPT_5choice_D:_0.611_E:_0.389_F:_11.000_I:_60.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28358.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_14.rDat",11,7,11,"0.000","0.000","0.000","11.000","88.71","36.84"
"75",15,"15","heroinSA","saline","02-20-23","Box15","258.000",10,1,"FR_SCRIPT_5choice_D:_0.200_E:_0.800_F:_1.000_I:_14.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_23450.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230220","heroinSA_FR1_roomE_20230220_15.rDat",1,4,1,"0.000","0.000","0.000","1.000","5841.74","5928.8"
"76",1,"1","heroinSA","heroin","02-21-23","Box1","276.000",10,1,"FR_SCRIPT_D:_0.827_E:_0.173_F:_43.000_I:_200.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_1.rDat",43,9,43,"248916.000","170873.000","50020.000","43.000","12.64","244.32"
"77",2,"2","heroinSA","heroin","02-21-23","Box2","249.000",10,1,"FR_SCRIPT_D:_0.278_E:_0.722_F:_10.000_I:_94.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4488.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_2.rDat",10,26,10,"234509.000","160623.000","64338.000","10.000","245.68","179.82"
"78",3,"5","heroinSA","heroin","02-21-23","Box5","256.000",10,1,"FR_SCRIPT_D:_0.421_E:_0.579_F:_8.000_I:_56.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_24187.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_3.rDat",8,11,8,"232750.000","98279.000","41043.000","8.000","19.26","13.99"
"79",4,"6","heroinSA","heroin","02-21-23","Box6","244.000",10,1,"FR_SCRIPT_D:_0.727_E:_0.273_F:_16.000_I:_78.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2532.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_4.rDat",16,6,16,"232405.000","244238.000","59878.000","16.000","32.44","44.41"
"80",5,"7","heroinSA","saline","02-21-23","Box7","250.000",10,1,"FR_SCRIPT_D:_0.365_E:_0.635_F:_19.000_I:_144.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2070.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_5.rDat",19,33,19,"124276.000","79275.000","45213.000","19.000","165.11","84.24"
"81",6,"8","heroinSA","heroin","02-21-23","Box8","280.000",10,1,"FR_SCRIPT_D:_0.692_E:_0.308_F:_9.000_I:_46.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6064.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_6.rDat",9,4,9,"248839.000","154934.000","51520.000","9.000","55.43","152.92"
"82",7,"9","heroinSA","saline","02-21-23","Box9","234.000",10,1,"FR_SCRIPT_D:_0.400_E:_0.600_F:_20.000_I:_142.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2221.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_7.rDat",20,30,20,"158646.000","47145.000","42009.000","20.000","47.95","39.98"
"83",8,"10","heroinSA","heroin","02-21-23","Box10","263.000",10,1,"FR_SCRIPT_D:_0.381_E:_0.619_F:_8.000_I:_60.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_15806.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_8.rDat",8,13,8,"253157.000","53180.000","21010.000","8.000","43.62","107.01"
"84",9,"3","heroinSA","heroin","02-21-23","Box3","261.000",10,1,"FR_SCRIPT_box3_D:_0.647_E:_0.353_F:_22.000_I:_116.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7249.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_9.rDat",22,12,22,"229210.000","142255.000","79637.000","22.000","9.24","124.05"
"85",10,"4","heroinSA","heroin","02-21-23","Box4","264.000",10,1,"FR_SCRIPT_box4_D:_0.565_E:_0.435_F:_13.000_I:_74.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_228.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_10.rDat",13,10,13,"249772.000","150428.000","27139.000","13.000","160.15","209.58"
"86",11,"11","heroinSA","saline","02-21-23","Box11","249.000",10,1,"FR_SCRIPT_5choice_D:_0.152_E:_0.848_F:_7.000_I:_108.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8449.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_11.rDat",7,39,7,"0.000","0.000","0.000","7.000","18.96","177.84"
"87",12,"12","heroinSA","saline","02-21-23","Box12","256.000",10,1,"FR_SCRIPT_5choice_D:_0.462_E:_0.538_F:_12.000_I:_78.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3156.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_12.rDat",12,14,12,"0.000","0.000","0.000","12.000","53.02","224.65"
"88",13,"13","heroinSA","saline","02-21-23","Box13","230.000",10,1,"FR_SCRIPT_5choice_D:_0.692_E:_0.308_F:_18.000_I:_90.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4956.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_13.rDat",18,8,18,"0.000","0.000","0.000","18.000","214.12","120.91"
"89",14,"14","heroinSA","saline","02-21-23","Box14","278.000",10,1,"FR_SCRIPT_5choice_D:_0.526_E:_0.474_F:_10.000_I:_60.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_15089.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_14.rDat",10,9,10,"0.000","0.000","0.000","10.000","14.22","98.25"
"90",15,"15","heroinSA","saline","02-21-23","Box15","259.000",10,1,"FR_SCRIPT_5choice_D:_0.333_E:_0.667_F:_1.000_I:_10.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_20415.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230221","heroinSA_FR1_roomE_20230221_15.rDat",1,2,1,"0.000","0.000","0.000","1.000","8758.53","8732.91"
"91",1,"1","heroinSA","heroin","02-22-23","Box1","280.000",10,1,"FR_SCRIPT_D:_0.558_E:_0.442_F:_24.000_I:_138.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1725.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_1.rDat",24,19,24,"220480.000","188420.000","62843.000","24.000","171.71","106.3"
"92",2,"2","heroinSA","heroin","02-22-23","Box2","252.000",10,1,"FR_SCRIPT_D:_0.346_E:_0.654_F:_9.000_I:_72.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_9338.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_2.rDat",9,17,9,"235999.000","163540.000","71719.000","9.000","85","96.74"
"93",3,"5","heroinSA","heroin","02-22-23","Box5","251.000",10,1,"FR_SCRIPT_D:_0.824_E:_0.176_F:_14.000_I:_64.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3560.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_3.rDat",14,3,14,"233871.000","136330.000","39146.000","14.000","9.52","106.12"
"94",4,"6","heroinSA","heroin","02-22-23","Box6","252.000",10,1,"FR_SCRIPT_D:_0.394_E:_0.606_F:_13.000_I:_96.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13852.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_4.rDat",13,20,13,"207401.000","255607.000","84349.000","13.000","23.72","64.39"
"95",5,"7","heroinSA","saline","02-22-23","Box7","282.000",10,1,"FR_SCRIPT_D:_0.224_E:_0.776_F:_11.000_I:_122.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2543.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_5.rDat",11,38,11,"85137.000","39455.000","21303.000","11.000","19.26","2.87"
"96",6,"8","heroinSA","heroin","02-22-23","Box8","238.000",10,1,"FR_SCRIPT_D:_0.429_E:_0.571_F:_9.000_I:_62.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_9870.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_6.rDat",9,12,9,"241577.000","112672.000","35076.000","9.000","228.11","122.3"
"97",7,"9","heroinSA","saline","02-22-23","Box9","265.000",10,1,"FR_SCRIPT_D:_0.410_E:_0.590_F:_16.000_I:_112.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6140.000_U:_0.000_V:_1.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_7.rDat",16,23,16,"208883.000","26468.000","16056.000","16.000","5.29","109.73"
"98",8,"10","heroinSA","heroin","02-22-23","Box10","251.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_3.000_I:_14.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_106715.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_8.rDat",3,0,3,"95473.000","27385.000","16302.000","3.000","6.72","6.72"
"99",9,"3","heroinSA","heroin","02-22-23","Box3","267.000",10,1,"FR_SCRIPT_box3_D:_0.588_E:_0.412_F:_30.000_I:_164.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1738.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_9.rDat",30,21,30,"172960.000","163992.000","115443.000","30.000","63","236.11"
"100",10,"4","heroinSA","heroin","02-22-23","Box4","262.000",10,1,"FR_SCRIPT_box4_D:_0.640_E:_0.360_F:_16.000_I:_84.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7460.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_10.rDat",16,9,16,"221566.000","141566.000","38188.000","16.000","311.18","148.13"
"101",11,"11","heroinSA","saline","02-22-23","Box11","254.000",10,1,"FR_SCRIPT_5choice_D:_0.263_E:_0.737_F:_5.000_I:_50.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_16432.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_11.rDat",5,14,5,"0.000","0.000","0.000","5.000","40.81","8.27"
"102",12,"12","heroinSA","saline","02-22-23","Box12","234.000",10,1,"FR_SCRIPT_5choice_D:_0.593_E:_0.407_F:_16.000_I:_88.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12537.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_12.rDat",16,11,16,"0.000","0.000","0.000","16.000","175.74","952.69"
"103",13,"13","heroinSA","saline","02-22-23","Box13","278.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_4.000_I:_22.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7356.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_13.rDat",4,2,4,"0.000","0.000","0.000","4.000","23.39","83.57"
"104",14,"14","heroinSA","saline","02-22-23","Box14","260.000",10,1,"FR_SCRIPT_5choice_D:_0.636_E:_0.364_F:_7.000_I:_39.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18319.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_14.rDat",7,4,7,"0.000","0.000","0.000","7.000","907.42","149.67"
"105",15,"15","heroinSA","saline","02-22-23","Box15","250.000",10,1,"FR_SCRIPT_5choice_D:_0.571_E:_0.429_F:_4.000_I:_24.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13637.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230222","heroinSA_FR1_roomE_20230222_15.rDat",4,3,4,"0.000","0.000","0.000","4.000","935.38","7849.15"
"106",1,"1","heroinSA","heroin","02-23-23","Box1","280.000",10,1,"FR_SCRIPT_D:_0.519_E:_0.481_F:_14.000_I:_86.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2910.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230223","heroinSA_FR1_roomE_20230223_1.rDat",14,13,14,"199297.000","178107.000","94994.000","14.000","29.77","2341.25"
"107",2,"2","heroinSA","heroin","02-23-23","Box2","258.000",10,1,"FR_SCRIPT_D:_0.333_E:_0.667_F:_7.000_I:_58.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3509.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230223","heroinSA_FR1_roomE_20230223_2.rDat",7,14,7,"226408.000","194972.000","86293.000","7.000","215.03","200.24"
"108",3,"5","heroinSA","heroin","02-23-23","Box5","262.000",10,1,"FR_SCRIPT_D:_0.654_E:_0.346_F:_17.000_I:_91.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7970.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230223","heroinSA_FR1_roomE_20230223_3.rDat",17,9,17,"228521.000","196526.000","41284.000","17.000","60.89","44.92"
"109",4,"6","heroinSA","heroin","02-23-23","Box6","251.000",10,1,"FR_SCRIPT_D:_0.517_E:_0.483_F:_15.000_I:_90.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_11159.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230223","heroinSA_FR1_roomE_20230223_4.rDat",15,14,15,"211841.000","268296.000","71124.000","15.000","134.89","72.33"
