"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"21","heroinSA","heroin","Box6","01-21-22","259","heroinSA_FR1_roomF_20220121","1","106","3","106","176850","8367","5690","106","94.29","94.29","5","8","9","0","11","0","13","12","9","1","0","3","3","11","0","11","2","8","5","8","9","0","11","0","14","12","11","1","0","9","3","11","0","13","2","9","5","8","9","0","11","0","13","12","9","1","0","3","3","11","0","11","2","8","\Box6_Comments:"
"22","heroinSA","heroin","Box7","01-21-22","251","heroinSA_FR1_roomF_20220121","1","34","17","34","235989","139604","36783","34","57.83","57.83","2","5","0","2","1","3","3","0","3","0","2","4","0","0","3","2","4","0","12","11","0","2","1","3","3","0","3","0","4","4","0","0","15","4","4","2","2","5","0","2","1","3","3","0","3","0","2","4","0","0","3","2","4","0","\Box7_Comments:"
"23","heroinSA","saline","Box8","01-21-22","253","heroinSA_FR1_roomF_20220121","1","13","7","13","78506","39408","46655","13","93.12","93.12","2","1","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","0","8","3","0","0","4","0","0","0","0","0","0","0","2","0","4","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","01-21-22","250","heroinSA_FR1_roomF_20220121","1","11","13","11","131175","369196","63201","11","38.61","38.54","3","2","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","2","11","3","0","0","0","0","0","0","10","0","0","0","0","3","2","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","01-21-22","271","heroinSA_FR1_roomF_20220121","1","40","73","40","165995","148931","92563","40","75.33","61.47","2","4","2","3","3","2","2","1","4","0","2","4","2","2","1","2","2","2","14","4","2","5","3","13","20","13","10","0","10","40","6","2","19","6","12","12","2","4","2","3","3","2","2","1","4","0","2","4","2","2","1","2","2","2","\Box10_Comments:"
"26","heroinSA","saline","Box11","01-21-22","241","heroinSA_FR1_roomF_20220121","1","11","3","11","0","0","0","11","153.16","116.27","5","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","7","2","0","1","5","0","0","0","0","1","0","0","0","0","0","0","0","1","5","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","\Box11_Comments:"
"27","heroinSA","saline","Box12","01-21-22","268","heroinSA_FR1_roomF_20220121","1","6","22","6","0","0","0","6","357.13","357.13","2","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","5","0","3","0","0","0","0","2","0","38","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","01-21-22","283","heroinSA_FR1_roomF_20220121","1","13","13","13","0","0","0","13","14.15","3.88","6","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","3","0","12","2","0","7","0","0","0","0","5","0","0","0","0","0","0","8","5","0","6","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","3","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","01-21-22","262","heroinSA_FR1_roomF_20220121","1","14","9","14","0","0","0","14","22.49","22.49","4","1","1","0","0","0","1","0","2","1","1","0","0","0","3","0","0","0","6","1","1","2","0","0","3","0","10","3","1","0","0","0","5","0","0","0","4","1","1","0","0","0","1","0","2","1","1","0","0","0","3","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","01-21-22","245","heroinSA_FR1_roomF_20220121","1","4","5","4","0","0","0","4","32.67","8.19","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","\Box15_Comments:"
"16","heroinSA","heroin","Box1","01-24-22","281","heroinSA_FR1_roomF_20220124","1","33","6","33","232887","154602","66197","33","58.11","58.11","3","3","2","2","1","3","2","0","2","1","2","1","1","2","3","2","2","1","7","5","2","4","1","3","4","0","4","1","2","1","1","2","3","2","2","1","3","3","2","2","1","3","2","0","2","1","2","1","1","2","3","2","2","1","\Box1_Comments:"
"17","heroinSA","heroin","Box2","01-24-22","256","heroinSA_FR1_roomF_20220124","1","15","50","15","150732","175214","149963","15","18.59","18.59","4","2","0","0","2","1","0","1","0","1","2","0","0","0","0","2","0","0","20","8","2","6","4","3","2","1","0","1","64","0","0","0","2","2","0","0","4","2","0","0","2","1","0","1","0","1","2","0","0","0","0","2","0","0","\Box2_Comments:"
"18","heroinSA","heroin","Box3","01-24-22","239","heroinSA_FR1_roomF_20220124","1","23","39","23","185639","98182","64908","23","76.53","76.53","4","1","1","0","2","1","3","0","1","1","1","2","1","1","0","1","3","0","14","1","9","0","8","1","17","0","1","3","9","4","1","11","8","10","5","0","4","1","1","0","2","1","3","0","1","1","1","2","1","1","0","1","3","0","\Box3_Comments:"
"19","heroinSA","heroin","Box4","01-24-22","234","heroinSA_FR1_roomF_20220124","1","21","4","21","248710","136734","35031","21","258.21","22.28","2","1","1","2","1","2","1","1","0","1","1","1","2","1","1","2","0","1","4","5","3","2","1","2","1","1","0","1","1","1","2","1","1","2","0","1","2","1","1","2","1","2","1","1","0","1","1","1","2","1","1","2","0","1","\Box4_Comments:"
"20","heroinSA","heroin","Box5","01-24-22","261","heroinSA_FR1_roomF_20220124","1","22","8","22","208002","365226","66177","22","105","105","3","3","0","1","2","0","2","1","0","1","1","0","2","1","1","2","1","1","3","5","0","1","8","6","2","1","0","3","1","0","2","1","1","2","1","1","3","3","0","1","2","0","2","1","0","1","1","0","2","1","1","2","1","1","\Box5_Comments:"
"21","heroinSA","heroin","Box6","01-24-22","258","heroinSA_FR1_roomF_20220124","1","103","12","103","168953","66359","11864","103","177.97","177.97","10","11","6","5","1","5","2","7","4","2","6","2","4","5","13","10","0","10","26","11","6","5","5","5","2","7","4","2","6","2","6","7","14","10","0","10","10","11","6","5","1","5","2","7","4","2","6","2","4","5","13","10","0","10","\Box6_Comments:"
"22","heroinSA","heroin","Box7","01-24-22","253","heroinSA_FR1_roomF_20220124","1","44","15","44","251681","70412","16470","44","48.49","48.49","5","5","1","2","7","2","0","0","0","0","3","2","2","1","7","0","7","0","16","5","1","6","7","2","0","0","0","0","9","2","2","1","17","0","8","0","5","5","1","2","7","2","0","0","0","0","3","2","2","1","7","0","7","0","\Box7_Comments:"
"23","heroinSA","saline","Box8","01-24-22","254","heroinSA_FR1_roomF_20220124","1","10","8","10","55512","43810","83816","10","42.69","42.69","1","3","0","1","2","0","0","0","0","0","1","2","0","0","0","0","0","0","3","3","0","1","4","0","0","0","2","0","1","5","0","0","4","4","0","0","1","3","0","1","2","0","0","0","0","0","1","2","0","0","0","0","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","01-24-22","247","heroinSA_FR1_roomF_20220124","1","19","3","19","160219","369183","20555","19","128.73","128.73","4","2","2","3","1","1","2","0","0","0","1","0","0","1","0","0","2","0","4","4","2","5","1","2","4","0","0","0","1","0","0","2","0","0","2","0","4","2","2","3","1","1","2","0","0","0","1","0","0","1","0","0","2","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","01-24-22","268","heroinSA_FR1_roomF_20220124","1","41","15","41","176711","141359","74304","41","89.48","83.79","5","4","2","3","4","0","2","1","2","2","2","1","4","2","1","3","1","2","20","6","2","3","12","0","2","3","2","3","2","5","4","2","1","3","1","2","5","4","2","3","4","0","2","1","2","2","2","1","4","2","1","3","1","2","\Box10_Comments:"
"26","heroinSA","saline","Box11","01-24-22","248","heroinSA_FR1_roomF_20220124","1","13","9","13","0","0","0","13","73.83","73.83","2","1","1","4","1","0","2","0","0","2","0","0","0","0","0","0","0","0","4","5","1","4","1","0","4","8","0","4","0","0","0","0","0","0","0","0","2","1","1","4","1","0","2","0","0","2","0","0","0","0","0","0","0","0","\Box11_Comments:"
"27","heroinSA","saline","Box12","01-24-22","272","heroinSA_FR1_roomF_20220124","1","9","1","9","0","0","0","9","11.76","11.76","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","01-24-22","282","heroinSA_FR1_roomF_20220124","1","17","11","17","0","0","0","17","196.53","196.53","3","7","0","2","0","1","0","0","4","0","0","0","0","0","0","0","0","0","7","15","2","8","0","3","0","0","4","0","0","0","0","0","0","0","0","0","3","7","0","2","0","1","0","0","4","0","0","0","0","0","0","0","0","0","\Box13_Comments:01_06"
"29","heroinSA","saline","Box14","01-24-22","264","heroinSA_FR1_roomF_20220124","1","10","7","10","0","0","0","10","31.71","31.71","2","2","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","4","7","2","0","0","0","0","0","0","2","4","1","0","2","2","0","0","1","2","2","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","\Box14_Comments:"
"30","heroinSA","saline","Box15","01-24-22","252","heroinSA_FR1_roomF_20220124","1","7","0","7","0","0","0","7","25.54","25.54","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","\Box15_Comments:"
"16","heroinSA","heroin","Box1","01-25-22","286","heroinSA_FR1_roomF_20220125","1","34","18","34","150477","233504","168778","34","84.31","84.31","2","5","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","10","7","2","2","2","7","2","2","2","2","2","11","2","2","12","1","1","1","2","5","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","\Box1_Comments:"
"17","heroinSA","heroin","Box2","01-25-22","265","heroinSA_FR1_roomF_20220125","1","62","50","62","182133","95028","128534","62","75.18","41.69","3","4","1","1","1","3","1","3","1","1","1","9","12","0","0","10","10","1","35","46","2","5","1","3","5","4","5","7","9","9","12","0","0","11","10","1","3","4","1","1","1","3","1","3","1","1","1","9","12","0","0","10","10","1","\Box2_Comments:"
"18","heroinSA","heroin","Box3","01-25-22","245","heroinSA_FR1_roomF_20220125","1","15","18","15","135703","98639","137254","15","42.82","42.82","2","1","0","2","1","0","1","1","1","0","1","0","1","0","1","2","0","1","2","8","2","2","7","0","3","11","6","0","5","0","1","0","3","4","0","1","2","1","0","2","1","0","1","1","1","0","1","0","1","0","1","2","0","1","\Box3_Comments:"
"19","heroinSA","heroin","Box4","01-25-22","240","heroinSA_FR1_roomF_20220125","1","31","4","31","260588","69565","17120","31","110.99","110.99","5","2","2","1","2","2","1","1","2","1","1","1","1","2","2","1","2","2","7","2","2","3","2","2","1","1","2","1","1","1","1","2","2","1","2","6","5","2","2","1","2","2","1","1","2","1","1","1","1","2","2","1","2","2","\Box4_Comments:"
"20","heroinSA","heroin","Box5","01-25-22","265","heroinSA_FR1_roomF_20220125","1","27","4","27","179028","403516","100114","27","42.07","42.07","4","0","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","12","0","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","4","0","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","\Box5_Comments:"
"21","heroinSA","heroin","Box6","01-25-22","258","heroinSA_FR1_roomF_20220125","1","98","10","98","235613","12514","7656","98","175.86","96.76","4","11","7","14","0","4","0","5","0","5","3","8","1","8","2","4","20","2","18","11","7","14","0","4","0","5","0","9","5","8","1","8","2","4","21","2","4","11","7","14","0","4","0","5","0","5","3","8","1","8","2","4","20","2","\Box6_Comments:"
"22","heroinSA","heroin","Box7","01-25-22","248","heroinSA_FR1_roomF_20220125","1","62","1","62","303966","57173","21973","62","127.43","122.35","5","3","5","4","2","7","0","2","2","4","3","3","3","5","2","3","8","1","8","3","5","4","2","7","0","2","2","4","3","3","3","5","4","3","9","1","5","3","5","4","2","7","0","2","2","4","3","3","3","5","2","3","8","1","\Box7_Comments:"
"23","heroinSA","saline","Box8","01-25-22","256","heroinSA_FR1_roomF_20220125","1","4","6","4","30268","34325","99195","4","880.83","27.01","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","01-25-22","253","heroinSA_FR1_roomF_20220125","1","10","7","10","62827","406314","203646","10","104.06","75.11","3","0","0","1","0","1","0","2","0","0","1","0","0","0","0","2","0","0","9","2","0","1","0","2","0","8","0","0","1","0","0","0","0","5","0","0","3","0","0","1","0","1","0","2","0","0","1","0","0","0","0","2","0","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","01-25-22","270","heroinSA_FR1_roomF_20220125","1","28","60","28","203966","195640","78239","28","143.03","36.28","3","3","1","2","2","2","1","1","2","1","2","1","1","2","0","2","1","1","17","11","1","12","10","10","13","13","2","9","10","15","3","2","0","4","15","1","3","3","1","2","2","2","1","1","2","1","2","1","1","2","0","2","1","1","\Box10_Comments:"
"26","heroinSA","saline","Box11","01-25-22","248","heroinSA_FR1_roomF_20220125","1","4","2","4","0","0","0","4","8.52","8.52","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"27","heroinSA","saline","Box12","01-25-22","270","heroinSA_FR1_roomF_20220125","1","9","9","9","0","0","0","9","139.69","139.69","4","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","4","14","2","0","1","0","0","0","0","0","0","0","5","0","0","0","0","1","4","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","01-25-22","280","heroinSA_FR1_roomF_20220125","1","9","1","9","0","0","0","9","188.34","188.34","3","3","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","5","3","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","\Box13_Comments:06_01"
"29","heroinSA","saline","Box14","01-25-22","270","heroinSA_FR1_roomF_20220125","1","4","5","4","0","0","0","4","44.61","15.96","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","01-25-22","260","heroinSA_FR1_roomF_20220125","1","3","2","3","0","0","0","3","71.82","71.82","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","heroin","Box1","01-26-22","287","heroinSA_FR1_roomF_20220126","1","43","4","43","134177","264015","177929","43","252.91","252.91","4","2","4","2","3","2","3","1","2","2","1","2","2","4","1","4","1","3","10","4","4","2","3","3","3","1","2","2","1","2","2","5","1","4","1","3","4","2","4","2","3","2","3","1","2","2","1","2","2","4","1","4","1","3","\Box1_Comments:"
"17","heroinSA","heroin","Box2","01-26-22","267","heroinSA_FR1_roomF_20220126","1","78","4","78","203789","121596","64900","78","34.21","34.21","13","7","0","2","5","2","8","7","0","8","0","0","9","0","5","5","7","0","17","7","0","3","6","2","8","7","0","10","0","2","9","0","5","5","7","0","13","7","0","2","5","2","8","7","0","8","0","0","9","0","5","5","7","0","\Box2_Comments:"
"18","heroinSA","heroin","Box3","01-26-22","247","heroinSA_FR1_roomF_20220126","1","16","15","16","176197","119220","75012","16","448.58","448.58","2","1","1","1","1","1","1","1","0","1","0","1","1","1","0","2","1","0","4","8","7","13","1","5","1","3","0","2","0","1","1","1","0","2","1","0","2","1","1","1","1","1","1","1","0","1","0","1","1","1","0","2","1","0","\Box3_Comments:"
"19","heroinSA","heroin","Box4","01-26-22","244","heroinSA_FR1_roomF_20220126","1","29","2","29","231698","149878","53349","29","128.03","78.08","5","1","1","1","2","1","2","1","1","1","1","2","1","3","1","2","1","2","9","1","1","1","2","1","2","1","1","1","1","2","1","3","1","2","1","2","5","1","1","1","2","1","2","1","1","1","1","2","1","3","1","2","1","2","\Box4_Comments:"
"20","heroinSA","heroin","Box5","01-26-22","267","heroinSA_FR1_roomF_20220126","1","28","2","28","215404","365516","76499","28","48.5","34.95","5","1","1","2","1","1","2","2","1","1","1","0","2","2","2","1","2","1","7","1","1","2","1","1","3","4","1","1","1","0","2","2","2","1","2","1","5","1","1","2","1","1","2","2","1","1","1","0","2","2","2","1","2","1","\Box5_Comments:"
"21","heroinSA","heroin","Box6","01-26-22","259","heroinSA_FR1_roomF_20220126","1","72","4","72","204481","27877","11143","72","168.35","47.65","4","5","3","3","8","2","1","6","18","1","0","1","4","0","3","6","3","4","8","5","3","3","9","2","1","8","19","1","0","1","4","0","3","8","3","4","4","5","3","3","8","2","1","6","18","1","0","1","4","0","3","6","3","4","\Box6_Comments:"
"22","heroinSA","heroin","Box7","01-26-22","245","heroinSA_FR1_roomF_20220126","1","41","3","41","266526","139726","37093","41","31.3","31.3","2","2","3","2","3","1","6","4","2","0","0","0","3","3","3","0","3","4","4","6","3","2","3","1","6","4","2","0","0","0","3","3","3","0","3","4","2","2","3","2","3","1","6","4","2","0","0","0","3","3","3","0","3","4","\Box7_Comments:"
"23","heroinSA","saline","Box8","01-26-22","254","heroinSA_FR1_roomF_20220126","1","8","11","8","55300","66796","152023","8","428.09","49.5","2","2","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","4","4","0","0","0","4","0","0","3","2","1","0","0","3","1","8","0","0","2","2","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","\Box8_Comments:"
