"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"2","heroinSA","heroin","Box2","02-20-23","251","heroinSA_FR1_roomE_20230220","1","9","9","9","205982","174144","76475","9","97.09","20.39","2","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","8","0","1","0","5","0","3","0","0","0","1","0","1","6","1","0","0","1","2","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","\Box11_Comments:"
"5","heroinSA","heroin","Box5","02-20-23","253","heroinSA_FR1_roomE_20230220","1","5","8","5","185703","139859","64042","5","84.94","36.72","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","6","0","0","0","1","0","2","9","0","0","0","0","0","2","0","0","1","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","\Box11_Comments:"
"6","heroinSA","heroin","Box6","02-20-23","238","heroinSA_FR1_roomE_20230220","1","10","8","10","230086","224327","52704","10","376.11","78.63","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0","1","0","5","3","1","3","0","0","0","5","0","1","0","1","1","1","0","4","1","0","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0","1","0","\Box11_Comments:"
"7","heroinSA","saline","Box7","02-20-23","247","heroinSA_FR1_roomE_20230220","1","27","38","27","118430","42512","26584","27","173.06","8.98","3","0","2","1","5","1","0","3","0","0","0","2","1","2","2","1","0","4","25","0","8","7","15","5","0","17","0","0","0","8","1","4","4","6","0","6","3","0","2","1","5","1","0","3","0","0","0","2","1","2","2","1","0","4","\Box11_Comments:"
"8","heroinSA","heroin","Box8","02-20-23","276","heroinSA_FR1_roomE_20230220","1","18","21","18","224050","166453","73605","18","119.21","57.23","3","3","0","4","1","1","0","1","0","0","1","0","1","2","1","0","0","0","21","3","0","4","5","1","2","1","0","0","1","0","1","20","1","0","0","0","3","3","0","4","1","1","0","1","0","0","1","0","1","2","1","0","0","0","\Box11_Comments:"
"9","heroinSA","saline","Box9","02-20-23","232","heroinSA_FR1_roomE_20230220","1","8","26","8","263541","53665","22632","8","788.31","204.43","0","3","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","2","7","10","0","6","2","0","28","3","2","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"10","heroinSA","heroin","Box10","02-20-23","258","heroinSA_FR1_roomE_20230220","1","4","2","4","167098","41886","13565","4","2032","46.38","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"3","heroinSA","heroin","Box3","02-20-23","260","heroinSA_FR1_roomE_20230220","1","25","7","25","193221","187847","102898","25","127.07","54.7","4","0","3","0","2","3","0","2","1","1","1","0","2","2","1","0","1","2","16","0","4","0","2","3","0","4","1","1","1","0","3","2","1","0","1","2","4","0","3","0","2","3","0","2","1","1","1","0","2","2","1","0","1","2","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-20-23","260","heroinSA_FR1_roomE_20230220","1","10","5","10","241083","156065","35674","10","36.32","36.32","2","0","0","0","2","0","0","0","1","1","0","0","1","1","0","0","2","0","2","0","0","0","2","0","0","0","5","1","0","0","1","7","0","0","2","0","2","0","0","0","2","0","0","0","1","1","0","0","1","1","0","0","2","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","02-20-23","248","heroinSA_FR1_roomE_20230220","1","6","22","6","0","0","0","6","70.02","70.02","1","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","13","2","0","6","6","5","0","0","0","2","3","6","6","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-20-23","252","heroinSA_FR1_roomE_20230220","1","19","12","19","0","0","0","19","51.43","2.92","6","0","1","4","1","4","1","0","1","0","0","0","0","0","1","0","0","0","12","0","5","4","1","4","9","0","1","0","0","0","0","0","7","0","0","0","6","0","1","4","1","4","1","0","1","0","0","0","0","0","1","0","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-20-23","228","heroinSA_FR1_roomE_20230220","1","11","1","11","0","0","0","11","823.88","823.88","0","1","0","1","1","0","0","1","0","0","2","2","0","0","1","2","0","0","0","1","0","1","1","0","0","3","0","0","2","2","0","0","1","2","0","0","0","1","0","1","1","0","0","1","0","0","2","2","0","0","1","2","0","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-20-23","279","heroinSA_FR1_roomE_20230220","1","11","7","11","0","0","0","11","88.71","36.84","5","1","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","11","1","0","4","0","1","0","3","0","0","0","0","0","5","0","0","0","0","5","1","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-20-23","258","heroinSA_FR1_roomE_20230220","1","1","4","1","0","0","0","1","5841.74","5841.74","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-21-23","276","heroinSA_FR1_roomE_20230221","1","43","9","43","248916","170873","50020","43","12.64","12.64","5","1","2","3","4","0","1","4","2","4","1","2","2","3","5","2","1","1","8","1","2","3","5","0","1","6","3","4","1","5","4","6","8","9","3","1","5","1","2","3","4","0","1","4","2","4","1","2","2","3","5","2","1","1","\Box11_Comments:"
"2","heroinSA","heroin","Box2","02-21-23","249","heroinSA_FR1_roomE_20230221","1","10","26","10","234509","160623","64338","10","245.68","179.82","3","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","2","5","0","1","0","1","0","0","1","0","2","5","0","0","45","0","0","0","2","3","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","2","\Box11_Comments:"
"5","heroinSA","heroin","Box5","02-21-23","256","heroinSA_FR1_roomE_20230221","1","8","11","8","232750","98279","41043","8","19.26","13.99","4","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","18","0","0","0","3","0","0","0","8","0","0","0","0","1","0","0","0","0","4","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","\Box11_Comments:"
"6","heroinSA","heroin","Box6","02-21-23","244","heroinSA_FR1_roomE_20230221","1","16","6","16","232405","244238","59878","16","32.44","32.44","2","1","2","0","1","0","1","1","2","1","0","0","1","2","0","1","0","1","4","1","2","0","1","0","1","1","2","1","0","2","3","4","0","1","4","1","2","1","2","0","1","0","1","1","2","1","0","0","1","2","0","1","0","1","\Box11_Comments:"
"7","heroinSA","saline","Box7","02-21-23","250","heroinSA_FR1_roomE_20230221","1","19","33","19","124276","79275","45213","19","165.11","84.24","2","3","3","2","0","0","0","0","0","0","0","0","3","3","0","0","2","1","18","11","3","2","0","0","0","4","0","4","0","0","15","19","0","0","2","7","2","3","3","2","0","0","0","0","0","0","0","0","3","3","0","0","2","1","\Box11_Comments:"
"8","heroinSA","heroin","Box8","02-21-23","280","heroinSA_FR1_roomE_20230221","1","9","4","9","248839","154934","51520","9","55.43","55.43","3","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","7","1","0","1","0","1","0","3","0","0","0","0","0","0","1","0","3","0","3","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","\Box11_Comments:"
"9","heroinSA","saline","Box9","02-21-23","234","heroinSA_FR1_roomE_20230221","1","20","30","20","158646","47145","42009","20","47.95","39.98","5","2","2","1","1","0","0","1","3","0","0","0","0","0","0","1","3","1","15","4","10","1","3","0","0","7","25","0","0","0","0","6","0","3","3","3","5","2","2","1","1","0","0","1","3","0","0","0","0","0","0","1","3","1","\Box11_Comments:"
"10","heroinSA","heroin","Box10","02-21-23","263","heroinSA_FR1_roomE_20230221","1","8","13","8","253157","53180","21010","8","43.62","43.62","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","5","0","0","1","0","16","2","0","0","0","0","0","0","0","0","10","0","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","\Box11_Comments:"
"3","heroinSA","heroin","Box3","02-21-23","261","heroinSA_FR1_roomE_20230221","1","22","12","22","229210","142255","79637","22","9.24","9.24","4","2","1","2","1","1","0","3","0","2","0","1","1","1","1","0","2","0","10","8","7","3","1","1","0","3","0","3","0","3","3","3","1","0","2","0","4","2","1","2","1","1","0","3","0","2","0","1","1","1","1","0","2","0","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-21-23","264","heroinSA_FR1_roomE_20230221","1","13","10","13","249772","150428","27139","13","160.15","160.15","3","1","0","1","1","0","2","0","0","1","1","0","0","2","0","0","1","0","5","1","0","1","5","0","6","0","0","3","1","0","0","6","0","0","1","4","3","1","0","1","1","0","2","0","0","1","1","0","0","2","0","0","1","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","02-21-23","249","heroinSA_FR1_roomE_20230221","1","7","39","7","0","0","0","7","18.96","18.96","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","12","16","23","4","2","0","0","0","5","2","0","0","0","2","2","4","0","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-21-23","256","heroinSA_FR1_roomE_20230221","1","12","14","12","0","0","0","12","53.02","53.02","3","1","1","2","0","0","0","1","1","0","1","0","0","0","0","0","1","1","9","1","7","6","6","0","0","3","1","0","1","0","0","2","0","0","1","3","3","1","1","2","0","0","0","1","1","0","1","0","0","0","0","0","1","1","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-21-23","230","heroinSA_FR1_roomE_20230221","1","18","8","18","0","0","0","18","214.12","120.91","2","2","0","0","5","0","0","0","3","0","1","0","1","0","2","0","0","2","12","4","0","0","5","0","0","2","3","0","1","0","1","0","2","0","0","4","2","2","0","0","5","0","0","0","3","0","1","0","1","0","2","0","0","2","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-21-23","278","heroinSA_FR1_roomE_20230221","1","10","9","10","0","0","0","10","14.22","14.22","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","0","2","8","4","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-21-23","259","heroinSA_FR1_roomE_20230221","1","1","2","1","0","0","0","1","8758.53","8732.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-22-23","280","heroinSA_FR1_roomE_20230222","1","24","19","24","220480","188420","62843","24","171.71","106.3","2","1","1","1","2","3","0","2","1","0","0","3","2","3","0","0","0","3","4","1","11","2","2","5","2","2","1","0","2","7","8","7","0","0","0","10","2","1","1","1","2","3","0","2","1","0","0","3","2","3","0","0","0","3","\Box11_Comments:"
"2","heroinSA","heroin","Box2","02-22-23","252","heroinSA_FR1_roomE_20230222","1","9","17","9","235999","163540","71719","9","85","85","2","0","0","1","2","0","0","0","0","1","1","0","1","0","0","0","1","0","4","0","0","5","6","0","0","0","2","7","11","0","3","0","0","2","3","0","2","0","0","1","2","0","0","0","0","1","1","0","1","0","0","0","1","0","\Box11_Comments:"
"5","heroinSA","heroin","Box5","02-22-23","251","heroinSA_FR1_roomE_20230222","1","14","3","14","233871","136330","39146","14","9.52","9.52","3","2","0","0","0","1","0","0","1","1","0","2","0","0","0","1","0","3","7","2","0","0","0","1","0","0","1","1","0","2","0","2","0","1","0","3","3","2","0","0","0","1","0","0","1","1","0","2","0","0","0","1","0","3","\Box11_Comments:"
"6","heroinSA","heroin","Box6","02-22-23","252","heroinSA_FR1_roomE_20230222","1","13","20","13","207401","255607","84349","13","23.72","23.72","3","1","1","0","1","0","0","0","1","0","0","1","1","1","1","2","0","0","11","2","4","0","1","6","6","4","3","0","0","3","1","1","1","12","0","0","3","1","1","0","1","0","0","0","1","0","0","1","1","1","1","2","0","0","\Box11_Comments:"
"7","heroinSA","saline","Box7","02-22-23","282","heroinSA_FR1_roomE_20230222","1","11","38","11","85137","39455","21303","11","19.26","2.87","3","1","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","2","35","11","0","12","7","9","2","0","3","0","0","0","0","0","0","0","2","6","3","1","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","2","\Box11_Comments:"
"8","heroinSA","heroin","Box8","02-22-23","238","heroinSA_FR1_roomE_20230222","1","9","12","9","241577","112672","35076","9","228.11","122.3","1","0","1","0","2","0","1","0","1","0","0","1","0","0","1","0","1","0","5","2","5","6","2","0","1","0","5","0","2","3","0","0","1","0","1","0","1","0","1","0","2","0","1","0","1","0","0","1","0","0","1","0","1","0","\Box11_Comments:"
"9","heroinSA","saline","Box9","02-22-23","265","heroinSA_FR1_roomE_20230222","1","16","23","16","208883","26468","16056","16","5.29","5.29","4","1","0","2","0","0","2","0","0","0","0","0","0","3","0","2","2","0","14","3","2","2","0","20","2","2","0","0","0","0","6","3","2","2","4","0","4","1","0","2","0","0","2","0","0","0","0","0","0","3","0","2","2","0","\Box11_Comments:"
"10","heroinSA","heroin","Box10","02-22-23","251","heroinSA_FR1_roomE_20230222","1","3","0","3","95473","27385","16302","3","6.72","6.72","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"3","heroinSA","heroin","Box3","02-22-23","267","heroinSA_FR1_roomE_20230222","1","30","21","30","172960","163992","115443","30","63","63","5","2","1","1","2","0","1","3","2","1","1","2","1","2","2","1","1","2","7","10","5","1","2","0","1","5","2","3","1","4","1","12","2","1","9","6","5","2","1","1","2","0","1","3","2","1","1","2","1","2","2","1","1","2","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-22-23","262","heroinSA_FR1_roomE_20230222","1","16","9","16","221566","141566","38188","16","311.18","148.13","2","2","0","2","1","2","0","0","0","2","0","1","0","2","0","0","2","0","6","2","2","2","1","4","0","2","0","4","0","1","0","2","0","2","6","0","2","2","0","2","1","2","0","0","0","2","0","1","0","2","0","0","2","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","02-22-23","254","heroinSA_FR1_roomE_20230222","1","5","14","5","0","0","0","5","40.81","8.27","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","14","6","0","2","3","0","0","1","0","0","0","0","0","0","2","5","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-22-23","234","heroinSA_FR1_roomE_20230222","1","16","11","16","0","0","0","16","175.74","175.74","3","3","1","0","3","0","2","0","0","1","0","0","1","0","0","2","0","0","3","9","1","0","3","0","8","0","0","3","0","0","1","0","0","10","0","0","3","3","1","0","3","0","2","0","0","1","0","0","1","0","0","2","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-22-23","278","heroinSA_FR1_roomE_20230222","1","4","2","4","0","0","0","4","23.39","23.39","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","3","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","02-22-23","260","heroinSA_FR1_roomE_20230222","1","7","4","7","0","0","0","7","907.42","149.67","0","1","0","0","3","0","0","0","1","0","0","0","0","0","2","0","0","0","2","1","4","0","6","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","2","0","0","0","\Box14_Comments:"
"15","heroinSA","saline","Box15","02-22-23","250","heroinSA_FR1_roomE_20230222","1","4","3","4","0","0","0","4","935.38","935.38","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","\Box15_Comments:"
"1","heroinSA","heroin","Box1","02-23-23","280","heroinSA_FR1_roomE_20230223","1","14","13","14","199297","178107","94994","14","29.77","29.77","2","4","0","0","1","1","3","0","1","1","0","0","1","0","0","0","0","0","2","5","0","6","13","2","3","0","1","1","0","2","1","0","0","0","0","6","2","4","0","0","1","1","3","0","1","1","0","0","1","0","0","0","0","0","\Box15_Comments:"
"2","heroinSA","heroin","Box2","02-23-23","258","heroinSA_FR1_roomE_20230223","1","7","14","7","226408","194972","86293","7","215.03","200.24","1","1","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","1","9","3","0","2","7","4","4","0","0","1","0","0","2","0","0","0","0","3","1","1","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","1","\Box15_Comments:"
"5","heroinSA","heroin","Box5","02-23-23","262","heroinSA_FR1_roomE_20230223","1","17","9","17","228521","196526","41284","17","60.89","44.92","4","2","0","0","2","0","1","1","0","1","1","0","2","0","1","1","1","0","12","6","0","0","3","0","5","1","0","1","1","0","2","0","3","1","3","0","4","2","0","0","2","0","1","1","0","1","1","0","2","0","1","1","1","0","\Box15_Comments:"
"6","heroinSA","heroin","Box6","02-23-23","251","heroinSA_FR1_roomE_20230223","1","15","14","15","211841","268296","71124","15","134.89","72.33","3","0","2","1","2","0","1","0","1","1","1","0","0","0","2","0","1","0","7","0","2","5","2","0","1","0","3","1","1","0","0","0","20","0","1","0","3","0","2","1","2","0","1","0","1","1","1","0","0","0","2","0","1","0","\Box15_Comments:"
"7","heroinSA","saline","Box7","02-23-23","255","heroinSA_FR1_roomE_20230223","1","12","14","12","77399","25304","11002","12","1.58","1.58","4","1","0","0","1","0","0","0","0","0","0","0","4","0","0","0","2","0","26","1","2","0","3","0","0","0","0","0","0","0","6","0","0","0","2","0","4","1","0","0","1","0","0","0","0","0","0","0","4","0","0","0","2","0","\Box15_Comments:"
"8","heroinSA","heroin","Box8","02-23-23","287","heroinSA_FR1_roomE_20230223","1","16","13","16","287518","79565","18308","16","41.65","41.65","1","2","0","2","2","2","3","0","3","1","0","0","0","0","0","0","0","0","3","2","0","2","2","10","9","4","5","1","0","0","0","0","0","4","0","0","1","2","0","2","2","2","3","0","3","1","0","0","0","0","0","0","0","0","\Box15_Comments:"
"9","heroinSA","saline","Box9","02-23-23","240","heroinSA_FR1_roomE_20230223","1","11","16","11","210304","26090","13641","11","76.03","70.01","6","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","22","2","0","0","4","0","2","0","0","0","0","6","0","0","1","6","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","\Box15_Comments:"
"10","heroinSA","heroin","Box10","02-23-23","271","heroinSA_FR1_roomE_20230223","1","1","7","1","73981","13913","9001","1","8572.45","86.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","\Box15_Comments:"
"3","heroinSA","heroin","Box3","02-23-23","272","heroinSA_FR1_roomE_20230223","1","25","20","25","212617","189261","71622","25","27.03","27.03","3","1","2","1","1","2","2","1","1","2","1","0","1","3","1","2","0","1","13","11","9","5","1","2","2","1","1","4","1","0","1","3","1","2","2","7","3","1","2","1","1","2","2","1","1","2","1","0","1","3","1","2","0","1","\Box3_Comments:"
"4","heroinSA","heroin","Box4","02-23-23","266","heroinSA_FR1_roomE_20230223","1","9","7","9","242827","153064","39714","9","41.97","41.97","1","1","1","1","0","0","0","0","0","1","2","0","0","0","0","1","1","0","7","1","1","1","0","0","0","0","2","1","6","0","0","0","0","1","3","0","1","1","1","1","0","0","0","0","0","1","2","0","0","0","0","1","1","0","\Box4_Comments:"
"11","heroinSA","saline","Box11","02-23-23","255","heroinSA_FR1_roomE_20230223","1","8","4","8","0","0","0","8","17.61","17.61","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","6","4","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","\Box11_Comments:"
"12","heroinSA","saline","Box12","02-23-23","267","heroinSA_FR1_roomE_20230223","1","14","15","14","0","0","0","14","2.28","2.28","3","2","1","2","0","1","1","1","1","0","0","1","0","0","0","1","0","0","6","5","5","8","0","1","5","1","3","0","0","7","0","4","0","1","0","0","3","2","1","2","0","1","1","1","1","0","0","1","0","0","0","1","0","0","\Box12_Comments:"
"13","heroinSA","saline","Box13","02-23-23","238","heroinSA_FR1_roomE_20230223","1","6","2","6","0","0","0","6","31.77","31.77","1","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","2","1","1","0","0","1","0","1","0","0","0","2","0","0","1","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","\Box13_Comments:"
